Title,Hour Rate
Housekeeper Lead,13.44
Housekeeper Lead,13.44
Housekeeper Lead,13.44
Housekeeper Lead,13.44
Housekeeper Lead,13.11
Housekeeper Lead,12.94
Housekeeping Chf,28.49
Housekeeping Chf,21.47
Housekeeping Supv I,20.14
Housekeeping Supv I,19.01
Housekeeping Supv I,18.97
Housekeeping Supv II,24.88
Housekeeping Supv II,20.88
Housekeeping Supv II,20.80
Housekeeping Supv II,20.48
Housekeeping Supv II,20.09
Housekeeping Supv II,19.25
Housekeeping Supv II,18.26
Housekeeping Supv II,18.13
Housekeeping Supv II,17.94
Housekeeping Supv II,17.75
Housekeeping Supv II,17.63
Housekeeping Supv II,17.59
Housekeeping Supv II,17.59
Housekeeping Supv II,17.59
Housekeeping Supv II,17.59
Housekeeping Supv II,17.44
Housekeeping Supv II,17.44
Housekeeping Supv II,17.44
Housekeeping Supv II,17.17
Housekeeping Supv II,17.17
Housekeeping Supv II,17.17
Housekeeping Supv II,16.83
Housekeeping Supv II,16.82
Housekeeping Supv II,16.82
Housekeeping Supv II,16.82
Housekeeping Supv II,16.82
Housekeeping Supv II,16.82
Housekeeping Supv II,16.82
Housekeeping Supv II,16.75
Housekeeping Supv II,16.75
Housekeeping Supv II,16.75
Housekeeping Supv II,16.75
Housekeeping Supv II,16.75
Housekeeping Supv II,16.42
Housekeeping Supv II,16.42
Human Res Assoc I,20.96
Human Res Assoc I,17.75
Human Res Spec I,24.70
Human Res Spec I,23.61
Human Res Spec I,21.20
Hvac Mech II,31.88
Hvac Mech II,30.60
Hvac Mech II,30.43
Hvac Mech II,30.06
Hvac Mech II,28.75
Hvac Mech II,28.19
Hvac Mech II,28.19
Hvac Mech II,25.36
IT Com Op,22.67
IT Com Op,19.69
IT Com Op,18.11
IT Com Op,16.90
IT Com Op Sh Supv,28.69
IT Com Op Sh Supv,26.85
IT Com Op Sh Supv,22.63
IT Com Op Sh Supv,22.59
IT Com Op Sh Supv,21.81
IT Com Op Sh Supv,21.47
IT Com Op Sr,20.47
IT Com Op Sr,19.23
IT Com Op Sr,19.23
IT Data Enty Supv,21.23
IT Data Enty Supv,20.79
IT Dta Enty Sf Sv,19.01
IT PC Spec I,22.44
IT PC Spec II,28.86
IT Programmer I,26.74
IT Programmer I,25.70
IT Programmer I,22.96
IT Programmer II,28.27
IT Programmer II,28.16
IT Programmer II,26.91
IT Support Assoc,28.29
IT Support Assoc,26.81
IT Support Assoc,26.20
IT Support Assoc,26.05
IT Support Assoc,25.69
IT Support Assoc,25.16
IT Support Assoc,24.55
IT Support Assoc,24.55
IT Support Asst,26.36
IT Support Asst,25.76
IT Support Asst,23.92
IT Support Asst,23.72
IT Support Asst,23.72
IT Support Asst,23.03
IT Support Asst,22.67
IT Support Asst,22.45
IT Support Asst,22.31
IT Support Asst,22.12
IT Support Asst,22.01
IT Support Asst,22.01
IT Support Asst,21.94
IT Support Asst,21.47
IT Support Asst,21.47
IT Support Asst,21.47
IT Support Spec,33.63
IT Support Spec,32.12
IT Support Spec,30.43
IT Support Spec,28.72
IT Support Spec,27.08
IT Support Spec,26.25
IT Support Spec,26.25
IT Support Spec,26.25
IT Support Spec,26.25
IT Support Spec,26.25
IT Telecom Assoc,24.85
IT Telecom Assoc,24.55
IT Telecom Asst,18.87
IT Telecom Spec,34.27
IT Telecom Spec,33.81
IT Telecom Spec,32.93
IT Telecom Spec,32.40
IT Telecom Spec,32.28
IT Telecom Spec,31.56
IT Telecom Spec,31.56
IT Telecom Spec,30.37
IT Telecom Spec,30.37
IT Telecom Spec,30.23
IT Telecom Spec,29.50
IT Telecom Spec,28.77
IT Telecom Spec,28.07
IT Telecom Spec,28.07
IT Telecom Spec,28.07
Lab Animal Tech,20.10
Lab Animal Tech,20.10
Lab Animal Tech,18.86
Lab Animal Tech,17.48
Lab Animal Tech,17.13
Lab Animal Tech Asst,18.26
Lab Assistant,16.75
Lab Assistant,13.88
Lab Res Tech,23.08
Lab Res Tech,20.19
Lab Res Tech,18.32
Landscape Tech,19.65
Landscape Tech Sv,28.83
Landscape Tech Sv,26.49
Landscape Tech Sv,23.15
Landscape Tech Sv,22.29
Landscape Tech Sv,20.08
Landscape Tech Sv,19.76
Library Serv Spec,23.98
Library Serv Spec,22.22
Library Serv Spec,22.21
Library Serv Spec,21.41
Library Serv Spec,20.56
Library Serv Spec,20.24
Library Serv Spec,20.14
Library Serv Spec,20.09
Library Serv Spec,19.71
Library Serv Spec,19.65
Library Serv Spec,19.41
Library Serv Spec,19.26
Library Serv Spec,19.26
Library Serv Spec,18.92
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Spec,18.78
Library Serv Supv,26.78
Library Serv Supv,26.57
Library Serv Supv,22.94
Library Serv Supv,22.67
Library Serv Supv,22.67
Library Serv Supv,22.17
Library Serv Supv,22.01
Library Serv Supv,22.01
Library Serv Supv,21.63
Library Serv Supv,21.56
Library Serv Supv,21.47
Library Serv Supv,21.47
Library Serv Supv,21.47
Library Serv Tech,22.99
Library Serv Tech,20.53
Library Serv Tech,18.33
Library Serv Tech,18.33
Library Serv Tech,17.84
Library Serv Tech,16.05
Library Serv Tech,15.66
Library Serv Tech,15.66
Library Serv Tech,15.36
MT Maint Aide I,29.32
MT Maint Aide I,18.32
MT Maint Aide I,18.32
MT Maint Aide I,14.71
MT Maint Aide I,14.61
MT Maint Aide I,13.99
MT Maint Aide I,13.35
MT Maint Aide I,13.11
MT Maint Aide II,16.98
MT Maint Aide II,14.62
MT Maint Aide II,14.59
MT Maint Aide II,14.59
MT Maint Aide II,14.23
MT Maint Mech Ld,26.49
MT Maint Mech Ld,22.25
MT Maint Mech Ld,21.63
MT Maint Mech Ld,21.16
MT Maint Mech Ld,20.34
MT Maint Mech Sr,19.70
MT Maint Mech Sr,16.93
MT Maint Mechanic,18.24
MT Maint Mechanic,17.94
MT Maint Mechanic,17.88
MT Maint Mechanic,17.66
MT Maint Mechanic,17.56
MT Maint Mechanic,17.52
MT Maint Mechanic,17.15
MT Maint Mechanic,15.89
MT Maint Mechanic,15.66
MT Mec Trd Chf I,24.16
MT Mech Td Sv I,24.80
MT Mlt Td Chf I,21.10
MT Mlt Td Chf I,20.58
MT Mlt Td Chf I,20.58
MT Mlt Td Chf I,20.35
MT Mlt Td Chf I,20.08
MT Mlt Td Chf II,33.72
MT Mlt Td Chf II,32.02
MT Mlt Td Chf II,30.32
MT Mlt Td Chf II,29.74
MT Mlt Td Chf II,29.71
MT Mlt Td Chf II,29.39
MT Mlt Td Chf II,29.23
MT Mlt Td Chf II,28.80
MT Mlt Td Chf II,28.51
MT Mlt Td Chf II,28.08
MT Mlt Td Chf II,27.32
MT Mlt Td Chf II,26.68
MT Mlt Td Chf II,26.48
MT Mlt Td Chf II,26.16
MT Mlt Td Chf II,25.84
MT Mlt Td Chf II,25.46
MT Mlt Td Chf II,25.26
MT Mlt Td Chf II,24.96
MT Mlt Td Chf II,24.43
MT Mlt Td Chf II,24.41
MT Mlt Td Chf II,24.18
MT Mlt Td Chf II,24.18
MT Mlt Td Chf II,23.94
MT Mlt Td Chf II,23.84
MT Mlt Td Chf II,23.77
MT Mlt Td Chf II,23.69
MT Mlt Td Chf II,23.63
MT Mlt Td Chf II,23.58
MT Mlt Td Chf II,23.19
MT Mlt Td Chf II,23.10
MT Mlt Td Chf II,23.08
MT Mlt Td Chf II,23.08
MT Mlt Td Chf II,22.96
MT Mlt Td Chf II,22.80
MT Mlt Td Chf II,22.67
MT Mlt Td Chf II,22.67
MT Mlt Td Chf II,22.67
MT Mlt Td Chf II,22.67
MT Mlt Td Chf II,22.67
MT Mlt Td Chf II,22.61
MT Mlt Td Chf II,22.52
MT Mlt Td Chf II,22.24
MT Mlt Td Chf II,22.17
MT Mlt Td Chf II,22.09
MT Mlt Td Chf II,22.09
MT Mlt Td Chf II,22.09
MT Mlt Td Chf II,22.06
MT Mlt Td Chf II,22.01
MT Mlt Td Chf II,22.01
MT Mlt Td Chf II,22.01
MT Mlt Td Chf II,22.01
MT Mlt Td Chf II,22.01
MT Mlt Td Chf II,22.01
MT Mlt Td Chf II,21.97
MT Mlt Td Chf II,21.83
MT Mlt Td Chf II,21.74
MT Mlt Td Chf II,21.59
MT Mlt Td Chf II,21.58
MT Mlt Td Chf II,21.52
MT Mlt Td Chf II,21.52
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf II,21.47
MT Mlt Td Chf III,30.57
MT Mlt Td Chf III,27.05
MT Mlt Td Chf III,25.69
MT Mlt Td Chf III,25.63
MT Mlt Td Chf III,25.63
MT Mlt Td Chf III,25.60
MT Mlt Td Chf III,25.27
MT Mlt Td Chf III,24.71
MT Mlt Td Chf III,23.91
MT Mlt Td Chf III,23.72
MT Mlt Td Chf III,23.20
MT Mlt Td Chf III,22.96
MT Mlt Td Chf III,22.96
MT Mlt Trd Sv I,22.96
MT Mlt Trd Sv II,29.23
MT Mlt Trd Sv II,27.45
MT Mlt Trd Sv II,27.42
MT Mlt Trd Sv II,27.32
MT Mlt Trd Sv II,26.78
MT Mlt Trd Sv II,26.18
MT Mlt Trd Sv II,25.87
MT Mlt Trd Sv II,25.57
MT Mlt Trd Sv II,25.57
MT Mlt Trd Sv II,25.36
MT Mlt Trd Sv II,24.97
MT Mlt Trd Sv II,24.64
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.55
MT Mlt Trd Sv II,24.07
MT Mlt Trd Sv III,34.00
MT Mlt Trd Sv III,32.04
MT Mlt Trd Sv III,31.04
MT Mlt Trd Sv III,29.89
MT Mlt Trd Sv III,28.52
MT Mlt Trd Sv III,27.71
MT Mlt Trd Sv III,27.06
MT Mlt Trd Sv III,26.91
MT Mlt Trd Sv III,26.25
MT Strc Td Sv II,30.03
MT Strc Td Sv II,24.16
MT Strc Td Sv II,24.16
Medical Asst,16.80
Medical Laboratory Technician,20.28
Mt Strc Td Chf II,21.47
Multi Media Tech,26.41
Multi Media Tech,24.09
Multi Media Tech,19.95
Multi media Asst,18.24
Office Clerk I,12.94
Office Clerk I,12.94
Office Clerk II,15.24
Office Clerk II,15.24
Office Clerk II,15.22
Office Clerk II,15.12
Office Supv I,23.69
Office Supv I,23.13
Office Supv I,21.94
Office Supv I,18.07
Office Supv I,17.32
Office Supv I,16.69
Office Supv II,23.12
Office Supv II,22.66
Office Supv II,19.94
Office Supv III,25.63
Office Supv III,19.25
Office Supv III,18.78
PL -  Piped Sys Tech,32.82
PL -  Piped Sys Tech,27.32
PS Print Services Spvsr I,27.30
PS Print Services Spvsr I,25.66
PS Prt Serv Sv II,29.77
PS Prt Serv Sv II,26.64
PS Prt Serv Sv II,26.07
Painter,23.90
Painter,23.10
Painter,20.58
Painter,20.45
Painter,20.34
Painter,20.24
Painter,19.26
Painter,18.74
Painter,17.97
Painter,17.97
Painter,17.91
Parking Enforcement Assoc,21.10
Parking Enforcement Assoc,18.30
Parking Enforcement Assoc,18.21
Parking Enforcement Assoc,17.62
Parking Enforcement Assoc,16.45
Parking Enforcement Assoc,15.73
Parking Enforcement Assoc,15.60
Parking Enforcement Assoc,15.60
Parking Enforcement Assoc,15.29
Parking Enforcement Assoc,15.22
Parking Enforcement Assoc,15.22
Parking Enforcement Supvsr,24.38
Parking Enforcement Supvsr,19.36
Parking Enforcement Supvsr,18.78
Pest Control Spec,30.24
Pest Control Spec,25.53
Pest Control Spec,24.61
Pest Control Spec,23.68
Pest Control Spec,23.68
Pest Control Spec,23.25
Pharmacy Tech,15.66
Phys Sci Tech II,20.08
Phys Sci Tech II,20.08
Phys Sci Tech III,26.25
Phys Sci Tech III,26.25
Plumber,27.13
Plumber,27.13
Plumber,27.13
Plumber,27.13
Plumber,23.02
Plumber Spec,26.79
Plumber Spec,24.55
Police Com Op,16.75
Police Com Op,16.75
Police Com Op,16.75
Police Com Op,16.75
Police Com Op,16.75
Police Comm Op Ld,21.84
Police Comm Op Ld,18.20
Post Serv Supv I,21.52
Post Serv Supv I,21.52
Post Serv Supv I,21.10
Post Serv Supv I,17.53
Post Serv Supv I,16.51
Post Serv Supv I,15.66
Post Serv Supv I,15.66
Post Serv Supv I,15.66
Post Serv Supv I,15.66
Post Serv Supv II,26.59
Post Serv Supv II,25.75
Postal Serv Proc,13.90
Postal Serv Proc,13.90
Postal Serv Proc,13.90
Prep Cook/Baker,15.30
Prep Cook/Baker,15.12
Prep Cook/Baker,15.05
Prep Cook/Baker,14.49
Prep Cook/Baker,14.23
Prep Cook/Baker,14.23
Prep Cook/Baker,14.23
Prep Cook/Baker,14.23
Prep Cook/Baker,14.23
Prep Cook/Baker,14.23
Prg Admin Spec,31.59
Prg Admin Spec,29.26
Prg Admin Spec,29.10
Prg Admin Spec,28.97
Prg Admin Spec,28.84
Prg Admin Spec,28.56
Prg Admin Spec,28.49
Prg Admin Spec,28.30
Prg Admin Spec,27.55
Prg Admin Spec,27.42
Prg Admin Spec,27.02
Prg Admin Spec,27.00
Prg Admin Spec,26.65
Prg Admin Spec,26.40
Prg Admin Spec,26.34
Prg Admin Spec,25.95
Prg Admin Spec,25.78
Prg Admin Spec,25.67
Prg Admin Spec,25.48
Prg Admin Spec,25.41
Prg Admin Spec,25.33
Prg Admin Spec,25.21
Prg Admin Spec,25.15
Prg Admin Spec,25.11
Prg Admin Spec,24.69
Prg Admin Spec,24.56
Prg Admin Spec,24.18
Prg Admin Spec,24.16
Prg Admin Spec,24.12
Prg Admin Spec,24.03
Prg Admin Spec,23.97
Prg Admin Spec,23.93
Prg Admin Spec,23.90
Prg Admin Spec,23.68
Prg Admin Spec,23.53
Prg Admin Spec,23.50
Prg Admin Spec,23.50
Prg Admin Spec,23.43
Prg Admin Spec,23.35
Prg Admin Spec,23.20
Prg Admin Spec,23.03
Prg Admin Spec,22.97
Prg Admin Spec,22.97
Prg Admin Spec,22.95
Prg Admin Spec,22.92
Prg Admin Spec,22.87
Prg Admin Spec,22.86
Prg Admin Spec,22.41
Prg Admin Spec,22.37
Prg Admin Spec,22.27
Prg Admin Spec,22.09
Prg Admin Spec,22.02
Prg Admin Spec,22.01
Prg Admin Spec,21.97
Prg Admin Spec,21.92
Prg Admin Spec,21.60
Prg Admin Spec,21.47
Prg Admin Spec,21.47
Prg Admin Spec,21.47
Prg Admin Spec,21.47
Prg Admin Spec,21.47
Prg Admin Spec,21.47
Prg Admin Spec,21.44
Prg Admin Spec,21.36
Prog Mgmt Spec,28.90
Prog Mgmt Spec,27.56
Prog Mgmt Spec,27.51
Prog Mgmt Spec,27.37
Prog Mgmt Spec,26.96
Prog Mgmt Spec,26.96
Prog Mgmt Spec,26.63
Prog Mgmt Spec,26.27
Prog Mgmt Spec,26.20
Prog Mgmt Spec,25.78
Prog Mgmt Spec,25.20
Prog Mgmt Spec,25.07
Prog Mgmt Spec,24.80
Prog Mgmt Spec,24.68
Prog Mgmt Spec,24.42
Prog Mgmt Spec,24.30
Prog Mgmt Spec,24.18
Prog Mgmt Spec,23.87
Prog Mgmt Spec,23.63
Prog Mgmt Spec,23.51
Prog Mgmt Spec,23.23
Prog Mgmt Spec,23.10
Prog Mgmt Spec,23.05
Prog Mgmt Spec,22.67
Prog Mgmt Spec,22.62
Prog Mgmt Spec,22.53
Prog Mgmt Spec,22.53
Prog Mgmt Spec,22.53
Prog Mgmt Spec,22.37
Prog Mgmt Spec,22.32
Prog Mgmt Spec,22.27
Prog Mgmt Spec,22.26
Prog Mgmt Spec,22.23
Prog Mgmt Spec,22.22
Prog Mgmt Spec,22.17
Prog Mgmt Spec,22.17
Prog Mgmt Spec,21.96
Prog Mgmt Spec,21.93
Prog Mgmt Spec,21.91
Prog Mgmt Spec,21.88
Prog Mgmt Spec,21.87
Prog Mgmt Spec,21.87
Prog Mgmt Spec,21.87
Prog Mgmt Spec,21.87
Prog Mgmt Spec,21.82
Prog Mgmt Spec,21.69
Prog Mgmt Spec,21.69
Prog Mgmt Spec,21.66
Prog Mgmt Spec,21.63
Prog Mgmt Spec,21.55
Prog Mgmt Spec,21.53
Prog Mgmt Spec,21.51
Prog Mgmt Spec,21.49
Prog Mgmt Spec,21.41
Prog Mgmt Spec,21.41
Prog Mgmt Spec,21.31
Prog Mgmt Spec,21.20
Prog Mgmt Spec,21.16
Prog Mgmt Spec,21.16
Prog Mgmt Spec,21.16
Prog Mgmt Spec,21.07
Prog Mgmt Spec,21.03
Prog Mgmt Spec,21.01
Prog Mgmt Spec,20.91
Prog Mgmt Spec,20.91
Prog Mgmt Spec,20.80
Prog Mgmt Spec,20.75
Prog Mgmt Spec,20.74
Prog Mgmt Spec,20.65
Prog Mgmt Spec,20.65
Prog Mgmt Spec,20.54
Prog Mgmt Spec,20.51
Prog Mgmt Spec,20.41
Prog Mgmt Spec,20.41
Prog Mgmt Spec,20.40
Prog Mgmt Spec,20.34
Prog Mgmt Spec,20.29
Prog Mgmt Spec,20.28
Prog Mgmt Spec,20.19
Prog Mgmt Spec,20.15
Prog Mgmt Spec,20.15
Prog Mgmt Spec,20.15
Prog Mgmt Spec,20.11
Prog Mgmt Spec,20.09
Prog Mgmt Spec,20.09
Prog Mgmt Spec,20.04
Prog Mgmt Spec,20.01
Prog Mgmt Spec,20.01
Prog Mgmt Spec,19.96
Prog Mgmt Spec,19.92
Prog Mgmt Spec,19.90
Prog Mgmt Spec,19.75
Prog Mgmt Spec,19.66
Prog Mgmt Spec,19.66
Prog Mgmt Spec,19.65
Prog Mgmt Spec,19.61
Prog Mgmt Spec,19.56
Prog Mgmt Spec,19.40
Prog Mgmt Spec,19.40
Prog Mgmt Spec,19.33
Prog Mgmt Spec,19.33
Prog Mgmt Spec,19.33
Prog Mgmt Spec,19.31
Prog Mgmt Spec,19.25
Prog Mgmt Spec,19.25
Prog Mgmt Spec,19.25
Prog Mgmt Spec,19.25
Prog Mgmt Spec,19.25
Prog Mgmt Spec,19.22
Prog Mgmt Spec,19.16
Prog Mgmt Spec,19.14
Prog Mgmt Spec,19.05
Prog Mgmt Spec,18.84
Prog Mgmt Spec,18.84
Prog Mgmt Spec,18.78
Prog Mgmt Spec,18.78
Prog Mgmt Spec,18.78
Prog Mgmt Spec,18.78
Prog Mgmt Spec,18.41
Prog Mgmt Spec,18.32
Prog Mgmt Spec,18.32
Prog Mgmt Spec,18.32
Research Analyst,26.11
Research Analyst,21.13
Sec Spec,19.44
Sec Spec Ld,22.07
Secretary,17.63
Service Worker,13.26
Service Worker,13.22
Service Worker,13.22
Service Worker,12.94
Service Worker,12.94
Service Worker,12.94
Service Worker,12.94
Service Worker,12.94
Service Worker,12.68
Service Worker,12.37
Service Worker,12.37
Service Worker,12.37
Service Worker,12.37
Service Worker,12.12
Sheet Metal Wrk,19.59
Signage Tech II,19.25
Sport Turf Tech,21.01
Sport Turf Tech,19.82
Sport Turf Tech,19.81
Storekeeper I,16.79
Storekeeper I,15.79
Storekeeper I,14.18
Storekeeper I,14.06
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper I,13.56
Storekeeper II,18.84
Storekeeper II,16.97
Storekeeper II,16.69
Storekeeper II,16.53
Storekeeper II,16.52
Storekeeper II,16.16
Storekeeper II,16.12
Storekeeper II,15.90
Storekeeper II,15.60
Storekeeper II,15.60
Storekeeper II,15.55
Storekeeper II,15.23
Storekeeper II,15.22
Storekeeper II,15.22
Storekeeper III,24.03
Storekeeper III,21.79
Storekeeper III,21.35
Storekeeper III,20.16
Storekeeper III,19.52
Storekeeper III,19.09
Storekeeper III,18.86
Storekeeper III,18.35
Storekeeper III,18.29
Storekeeper III,17.97
Storekeeper III,17.66
Storekeeper III,17.66
Storekeeper III,17.56
Storekeeper III,17.56
Storekeeper III,17.50
Teaching Lab Tech,21.16
Teaching Lab Tech,21.16
Teaching Lab Tech,20.15
Univ Pol Off I,21.71
Univ Pol Off I,21.71
Univ Pol Off I,21.71
Univ Pol Off I,21.71
Univ Pol Off I,21.71
Univ Pol Off I,21.60
Univ Pol Off II,23.90
Univ Pol Off II,23.32
Univ Pol Off II,23.32
Univ Pol Off II,23.32
Univ Pol Off II,23.32
Univ Pol Off II,23.32
Univ Pol Off II,23.32
Univ Pol Off II,23.32
Univ Pol Off III,39.24
Univ Pol Off III,35.55
Univ Pol Off III,33.84
Univ Pol Off III,32.21
Univ Pol Off III,32.21
Univ Pol Off III,32.21
Univ Pol Off III,32.21
Univ Pol Off III,31.42
Univ Pol Off III,31.42
Univ Pol Off III,30.66
Univ Pol Off III,30.66
Univ Pol Off III,30.66
Univ Pol Off III,30.66
Univ Pol Off III,29.18
Univ Pol Off III,29.18
Univ Pol Off III,29.18
Univ Pol Off III,29.18
Univ Pol Off III,28.47
Univ Pol Off III,28.47
Univ Pol Off III,28.47
Univ Pol Off III,28.47
Univ Pol Off III,28.47
Univ Pol Off III,28.47
Univ Pol Off III,28.47
Univ Pol Off III,27.77
Univ Pol Off III,27.77
Univ Pol Off III,27.77
Univ Pol Off III,27.77
Univ Pol Off III,27.77
Univ Pol Off III,27.77
Univ Pol Off III,27.10
Univ Pol Off III,25.79
Univ Pol Off III,25.79
Univ Pol Off IV,37.41
Univ Pol Off IV,36.50
Univ Pol Off IV,34.74
Univ Pol Off IV,34.74
Univ Pol Off IV,33.89
Univ Pol Off IV,33.89
Univ Pol Off IV,33.89
Univ Pol Off IV,32.26
Univ Pol Off IV,32.26
Univ Pol Off IV,32.26
Univ Pol Off IV,32.26
Univ Pol Off IV,31.47
Univ Pol Off IV,31.47
Univ Pol Off IV,29.95
Univ Pol Off IV,28.51
