Title,Hour Rate
Lab Animal Tech Asst,15.77
Lab Assistant,17.33
Lab Assistant,15.34
Lab Assistant,14.44
Lab Assistant,13.88
Lab Res Tech,20.54
Landscape Tech,22.36
Landscape Tech,19.56
Landscape Tech,18.79
Landscape Tech Sv,30.59
Landscape Tech Sv,24.56
Landscape Tech Sv,23.65
Landscape Tech Sv,21.79
Landscape Tech Sv,21.50
Landscape Tech Sv,21.31
Library Serv Spec,25.45
Library Serv Spec,23.58
Library Serv Spec,23.57
Library Serv Spec,22.72
Library Serv Spec,22.22
Library Serv Spec,21.47
Library Serv Spec,21.32
Library Serv Spec,21.12
Library Serv Spec,20.92
Library Serv Spec,20.85
Library Serv Spec,20.58
Library Serv Spec,20.50
Library Serv Spec,20.43
Library Serv Spec,20.43
Library Serv Spec,20.12
Library Serv Spec,19.92
Library Serv Spec,19.92
Library Serv Spec,19.92
Library Serv Spec,19.92
Library Serv Spec,19.92
Library Serv Spec,19.92
Library Serv Spec,19.92
Library Serv Spec,19.92
Library Serv Supv,28.41
Library Serv Supv,24.34
Library Serv Supv,24.06
Library Serv Supv,23.52
Library Serv Supv,23.35
Library Serv Supv,23.35
Library Serv Supv,23.04
Library Serv Supv,22.95
Library Serv Supv,22.84
Library Serv Supv,22.78
Library Serv Supv,22.78
Library Serv Tech,24.40
Library Serv Tech,21.78
Library Serv Tech,19.45
Library Serv Tech,19.45
Library Serv Tech,17.03
Library Serv Tech,16.62
MT Maint Aide I,15.59
MT Maint Aide I,15.56
MT Maint Aide I,14.17
MT Maint Aide I,13.53
MT Maint Aide I,13.39
MT Maint Aide II,18.02
MT Maint Aide II,15.90
MT Maint Aide II,15.48
MT Maint Aide II,14.87
MT Maint Aide II,14.87
MT Maint Aide II,14.87
MT Maint Aide II,14.87
MT Maint Mech Ld,28.11
MT Maint Mech Ld,23.61
MT Maint Mech Ld,22.95
MT Maint Mech Ld,22.45
MT Maint Mech Ld,20.85
MT Maint Mech Sr,21.43
MT Maint Mech Sr,17.96
MT Maint Mechanic,19.10
MT Maint Mechanic,19.03
MT Maint Mechanic,18.97
MT Maint Mechanic,18.73
MT Maint Mechanic,18.63
MT Maint Mechanic,18.59
MT Maint Mechanic,18.20
MT Maint Mechanic,17.92
MT Maint Mechanic,17.21
MT Mec Trd Chf I,23.28
MT Mlt Td Chf I,22.39
MT Mlt Td Chf I,21.59
MT Mlt Td Chf I,21.51
MT Mlt Td Chf I,21.31
MT Mlt Td Chf I,21.30
MT Mlt Td Chf II,35.78
MT Mlt Td Chf II,33.98
MT Mlt Td Chf II,31.55
MT Mlt Td Chf II,31.52
MT Mlt Td Chf II,31.18
MT Mlt Td Chf II,29.80
MT Mlt Td Chf II,28.99
MT Mlt Td Chf II,28.31
MT Mlt Td Chf II,28.09
MT Mlt Td Chf II,27.76
MT Mlt Td Chf II,27.41
MT Mlt Td Chf II,27.01
MT Mlt Td Chf II,26.49
MT Mlt Td Chf II,25.93
MT Mlt Td Chf II,25.90
MT Mlt Td Chf II,25.70
MT Mlt Td Chf II,25.66
MT Mlt Td Chf II,25.66
MT Mlt Td Chf II,25.41
MT Mlt Td Chf II,25.29
MT Mlt Td Chf II,25.22
MT Mlt Td Chf II,25.13
MT Mlt Td Chf II,24.77
MT Mlt Td Chf II,24.70
MT Mlt Td Chf II,24.70
MT Mlt Td Chf II,24.51
MT Mlt Td Chf II,24.49
MT Mlt Td Chf II,24.49
MT Mlt Td Chf II,24.06
MT Mlt Td Chf II,24.06
MT Mlt Td Chf II,24.06
MT Mlt Td Chf II,24.06
MT Mlt Td Chf II,23.99
MT Mlt Td Chf II,23.60
MT Mlt Td Chf II,23.49
MT Mlt Td Chf II,23.44
MT Mlt Td Chf II,23.44
MT Mlt Td Chf II,23.44
MT Mlt Td Chf II,23.41
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.35
MT Mlt Td Chf II,23.15
MT Mlt Td Chf II,23.07
MT Mlt Td Chf II,23.00
MT Mlt Td Chf II,23.00
MT Mlt Td Chf II,22.90
MT Mlt Td Chf II,22.84
MT Mlt Td Chf II,22.77
MT Mlt Td Chf II,22.77
MT Mlt Td Chf II,22.77
MT Mlt Td Chf II,22.77
MT Mlt Td Chf II,22.77
MT Mlt Td Chf III,32.44
MT Mlt Td Chf III,28.71
MT Mlt Td Chf III,28.57
MT Mlt Td Chf III,27.48
MT Mlt Td Chf III,27.26
MT Mlt Td Chf III,27.20
MT Mlt Td Chf III,27.20
MT Mlt Td Chf III,27.17
MT Mlt Td Chf III,26.22
MT Mlt Td Chf III,25.37
MT Mlt Td Chf III,25.37
MT Mlt Td Chf III,25.37
MT Mlt Td Chf III,25.37
MT Mlt Td Chf III,25.37
MT Mlt Td Chf III,24.36
MT Mlt Trd Sv II,31.01
MT Mlt Trd Sv II,29.12
MT Mlt Trd Sv II,29.12
MT Mlt Trd Sv II,29.09
MT Mlt Trd Sv II,28.99
MT Mlt Trd Sv II,27.78
MT Mlt Trd Sv II,27.45
MT Mlt Trd Sv II,27.13
MT Mlt Trd Sv II,27.13
MT Mlt Trd Sv II,26.91
MT Mlt Trd Sv II,26.50
MT Mlt Trd Sv II,26.30
MT Mlt Trd Sv II,26.15
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.05
MT Mlt Trd Sv II,26.04
MT Mlt Trd Sv II,25.82
MT Mlt Trd Sv III,36.08
MT Mlt Trd Sv III,34.00
MT Mlt Trd Sv III,32.94
MT Mlt Trd Sv III,31.71
MT Mlt Trd Sv III,30.26
MT Mlt Trd Sv III,28.71
MT Mlt Trd Sv III,28.55
MT Mlt Trd Sv III,26.63
MT Strc Td Sv II,31.86
MT Strc Td Sv II,25.63
MT Strc Td Sv II,25.63
Medical Asst,17.83
Medical Laboratory Technician,21.52
Mt Strc Td Chf II,22.78
Multi Media Tech,28.02
Multi Media Tech,21.15
Multi Media Tech,20.78
Office Clerk I,13.73
Office Clerk II,18.12
Office Clerk II,16.55
Office Clerk II,16.17
Office Clerk II,16.04
Office Supv I,25.14
Office Supv I,24.54
Office Supv I,23.28
Office Supv I,19.94
Office Supv I,19.18
Office Supv I,18.38
Office Supv II,24.53
Office Supv II,24.05
Office Supv II,21.15
Office Supv III,20.42
Office Supv III,19.92
PS Print Services Spvsr I,27.23
PS Prt Serv Sv II,31.59
PS Prt Serv Sv II,28.27
PS Prt Serv Sv II,27.67
Painter,25.36
Painter,24.51
Painter,22.01
Painter,21.84
Painter,21.70
Painter,21.59
Painter,20.43
Painter,19.07
Painter,19.07
Painter,19.00
Parking Enforcement Assoc,22.39
Parking Enforcement Assoc,19.42
Parking Enforcement Assoc,18.70
Parking Enforcement Assoc,16.55
Parking Enforcement Assoc,16.23
Parking Enforcement Assoc,16.15
Parking Enforcement Assoc,16.07
Parking Enforcement Supvsr,25.87
Parking Enforcement Supvsr,19.92
Parking Enforcement Supvsr,19.63
Pest Control Spec,32.09
Pest Control Spec,27.09
Pest Control Spec,26.11
Pest Control Spec,25.12
Pest Control Spec,25.12
Pest Control Spec,24.68
Pharmacy Tech,17.03
Phys Sci Tech II,21.31
Phys Sci Tech II,21.31
Phys Sci Tech III,27.86
Plumber,29.50
Plumber,29.50
Plumber,29.50
Plumber,28.78
Plumber,25.03
Plumber Spec,34.83
Plumber Spec,32.24
Plumber Spec,32.24
Plumber Spec,32.24
Plumber Spec,29.13
Plumber Spec,28.99
Plumber Spec,26.05
Police Com Op,20.08
Police Comm Op Ld,21.53
Police Comm Op Ld,21.53
Police Comm Op Ld,21.53
Post Serv Supv I,22.84
Post Serv Supv I,22.84
Post Serv Supv I,22.39
Post Serv Supv I,18.60
Post Serv Supv I,17.51
Post Serv Supv I,16.62
Post Serv Supv I,16.62
Post Serv Supv I,16.62
Post Serv Supv I,16.62
Post Serv Supv II,28.21
Post Serv Supv II,27.33
Postal Serv Proc,14.75
Prep Cook/Baker,18.56
Prep Cook/Baker,17.44
Prep Cook/Baker,16.64
Prep Cook/Baker,16.04
Prep Cook/Baker,15.98
Prep Cook/Baker,15.48
Prep Cook/Baker,15.37
Prep Cook/Baker,15.10
Prep Cook/Baker,15.10
Prep Cook/Baker,15.10
Prep Cook/Baker,14.87
Prep Cook/Baker,14.87
Prep Cook/Baker,14.87
Prep Cook/Baker,14.87
Prg Admin Spec,34.34
Prg Admin Spec,33.52
Prg Admin Spec,30.88
Prg Admin Spec,30.74
Prg Admin Spec,30.60
Prg Admin Spec,30.30
Prg Admin Spec,30.23
Prg Admin Spec,30.03
Prg Admin Spec,29.23
Prg Admin Spec,28.67
Prg Admin Spec,28.65
Prg Admin Spec,28.28
Prg Admin Spec,28.02
Prg Admin Spec,27.80
Prg Admin Spec,27.67
Prg Admin Spec,27.53
Prg Admin Spec,27.34
Prg Admin Spec,27.34
Prg Admin Spec,27.24
Prg Admin Spec,26.96
Prg Admin Spec,26.95
Prg Admin Spec,26.90
Prg Admin Spec,26.68
Prg Admin Spec,26.58
Prg Admin Spec,26.19
Prg Admin Spec,26.06
Prg Admin Spec,26.00
Prg Admin Spec,25.59
Prg Admin Spec,25.43
Prg Admin Spec,25.41
Prg Admin Spec,25.39
Prg Admin Spec,25.36
Prg Admin Spec,25.29
Prg Admin Spec,25.06
Prg Admin Spec,24.97
Prg Admin Spec,24.86
Prg Admin Spec,24.84
Prg Admin Spec,24.78
Prg Admin Spec,24.72
Prg Admin Spec,24.61
Prg Admin Spec,24.44
Prg Admin Spec,24.44
Prg Admin Spec,24.37
Prg Admin Spec,24.37
Prg Admin Spec,24.36
Prg Admin Spec,24.32
Prg Admin Spec,24.26
Prg Admin Spec,24.26
Prg Admin Spec,24.26
Prg Admin Spec,23.95
Prg Admin Spec,23.88
Prg Admin Spec,23.78
Prg Admin Spec,23.73
Prg Admin Spec,23.67
Prg Admin Spec,23.67
Prg Admin Spec,23.63
Prg Admin Spec,23.44
Prg Admin Spec,23.44
Prg Admin Spec,23.35
Prg Admin Spec,23.25
Prg Admin Spec,23.20
Prg Admin Spec,23.15
Prg Admin Spec,23.06
Prg Admin Spec,22.91
Prg Admin Spec,22.78
Prg Admin Spec,22.78
Prg Admin Spec,22.78
Prg Admin Spec,22.78
Prg Admin Spec,22.78
Prg Admin Spec,22.58
Prg Admin Spec,22.58
Prg Admin Spec,22.58
Prog Mgmt Spec,29.24
Prog Mgmt Spec,29.19
Prog Mgmt Spec,29.04
Prog Mgmt Spec,28.61
Prog Mgmt Spec,28.25
Prog Mgmt Spec,27.87
Prog Mgmt Spec,27.80
Prog Mgmt Spec,27.35
Prog Mgmt Spec,26.92
Prog Mgmt Spec,26.60
Prog Mgmt Spec,26.31
Prog Mgmt Spec,26.19
Prog Mgmt Spec,25.91
Prog Mgmt Spec,25.78
Prog Mgmt Spec,25.65
Prog Mgmt Spec,25.33
Prog Mgmt Spec,25.08
Prog Mgmt Spec,24.95
Prog Mgmt Spec,24.46
Prog Mgmt Spec,24.14
Prog Mgmt Spec,24.00
Prog Mgmt Spec,23.91
Prog Mgmt Spec,23.90
Prog Mgmt Spec,23.90
Prog Mgmt Spec,23.73
Prog Mgmt Spec,23.69
Prog Mgmt Spec,23.63
Prog Mgmt Spec,23.59
Prog Mgmt Spec,23.58
Prog Mgmt Spec,23.54
Prog Mgmt Spec,23.52
Prog Mgmt Spec,23.42
Prog Mgmt Spec,23.30
Prog Mgmt Spec,23.27
Prog Mgmt Spec,23.25
Prog Mgmt Spec,23.21
Prog Mgmt Spec,23.21
Prog Mgmt Spec,23.21
Prog Mgmt Spec,23.21
Prog Mgmt Spec,23.16
Prog Mgmt Spec,22.99
Prog Mgmt Spec,22.97
Prog Mgmt Spec,22.95
Prog Mgmt Spec,22.86
Prog Mgmt Spec,22.86
Prog Mgmt Spec,22.82
Prog Mgmt Spec,22.78
Prog Mgmt Spec,22.72
Prog Mgmt Spec,22.56
Prog Mgmt Spec,22.50
Prog Mgmt Spec,22.36
Prog Mgmt Spec,22.31
Prog Mgmt Spec,22.31
Prog Mgmt Spec,22.29
Prog Mgmt Spec,22.18
Prog Mgmt Spec,22.18
Prog Mgmt Spec,22.10
Prog Mgmt Spec,22.02
Prog Mgmt Spec,21.92
Prog Mgmt Spec,21.91
Prog Mgmt Spec,21.88
Prog Mgmt Spec,21.80
Prog Mgmt Spec,21.76
Prog Mgmt Spec,21.66
Prog Mgmt Spec,21.53
Prog Mgmt Spec,21.52
Prog Mgmt Spec,21.38
Prog Mgmt Spec,21.32
Prog Mgmt Spec,21.32
Prog Mgmt Spec,21.31
Prog Mgmt Spec,21.27
Prog Mgmt Spec,21.23
Prog Mgmt Spec,21.13
Prog Mgmt Spec,21.05
Prog Mgmt Spec,20.86
Prog Mgmt Spec,20.85
Prog Mgmt Spec,20.84
Prog Mgmt Spec,20.81
Prog Mgmt Spec,20.75
Prog Mgmt Spec,20.58
Prog Mgmt Spec,20.58
Prog Mgmt Spec,20.42
Prog Mgmt Spec,20.42
Prog Mgmt Spec,20.33
Prog Mgmt Spec,20.31
Prog Mgmt Spec,20.21
Prog Mgmt Spec,19.99
Prog Mgmt Spec,19.99
Prog Mgmt Spec,19.92
Prog Mgmt Spec,19.92
Prog Mgmt Spec,19.92
Prog Mgmt Spec,19.92
Pub Rel Spec,20.86
Sec Spec,20.62
Sec Spec,19.56
Secretary,18.71
Service Worker,14.07
Service Worker,14.03
Service Worker,14.03
Service Worker,13.73
Service Worker,13.73
Service Worker,13.73
Service Worker,13.45
Service Worker,13.45
Service Worker,13.12
Service Worker,12.92
Signage Tech II,20.42
Sport Turf Tech,22.29
Sport Turf Tech,21.03
Sport Turf Tech,21.02
Storekeeper I,17.82
Storekeeper I,16.76
Storekeeper I,15.10
Storekeeper I,14.92
Storekeeper I,14.75
Storekeeper I,14.75
Storekeeper I,14.75
Storekeeper I,14.39
Storekeeper I,14.39
Storekeeper I,14.39
Storekeeper I,14.39
Storekeeper II,18.28
Storekeeper II,18.00
Storekeeper II,17.76
Storekeeper II,17.58
Storekeeper II,17.53
Storekeeper II,17.11
Storekeeper II,16.87
Storekeeper II,16.85
Storekeeper II,16.55
Storekeeper II,16.50
Storekeeper II,15.90
Storekeeper II,15.90
Storekeeper III,25.49
Storekeeper III,23.13
Storekeeper III,22.66
Storekeeper III,22.39
Storekeeper III,21.39
Storekeeper III,20.71
Storekeeper III,20.25
Storekeeper III,20.01
Storekeeper III,19.47
Storekeeper III,19.40
Storekeeper III,19.07
Storekeeper III,18.73
Storekeeper III,18.73
Storekeeper III,18.63
Storekeeper III,18.63
Storekeeper III,18.57
Teaching Lab Tech,22.45
Teaching Lab Tech,21.38
Teaching Lab Tech,21.24
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off II,28.12
Univ Pol Off III,47.59
Univ Pol Off III,43.11
Univ Pol Off III,41.04
Univ Pol Off III,39.06
Univ Pol Off III,39.06
Univ Pol Off III,39.06
Univ Pol Off III,38.11
Univ Pol Off III,38.11
Univ Pol Off III,37.18
Univ Pol Off III,37.18
Univ Pol Off III,37.18
Univ Pol Off III,37.18
Univ Pol Off III,35.39
Univ Pol Off III,35.39
Univ Pol Off III,35.39
Univ Pol Off III,35.39
Univ Pol Off III,34.52
Univ Pol Off III,34.52
Univ Pol Off III,34.52
Univ Pol Off III,34.52
Univ Pol Off III,34.52
Univ Pol Off III,34.52
Univ Pol Off III,33.68
Univ Pol Off III,33.68
Univ Pol Off III,33.68
Univ Pol Off III,33.68
Univ Pol Off III,33.68
Univ Pol Off III,33.68
Univ Pol Off III,32.86
Univ Pol Off III,31.28
Univ Pol Off III,31.28
Univ Pol Off III,30.51
Univ Pol Off III,30.51
Univ Pol Off III,30.51
Univ Pol Off III,30.51
Univ Pol Off III,30.51
Univ Pol Off IV,44.52
Univ Pol Off IV,43.44
Univ Pol Off IV,41.34
Univ Pol Off IV,41.34
Univ Pol Off IV,40.34
Univ Pol Off IV,40.34
Univ Pol Off IV,40.34
Univ Pol Off IV,38.39
Univ Pol Off IV,38.39
Univ Pol Off IV,38.39
Univ Pol Off IV,38.39
Univ Pol Off IV,37.46
Univ Pol Off IV,37.46
Univ Pol Off IV,35.65
Univ Pol Off IV,33.93
